#time pos_x pos_y pos_z ori_x ori_y ori_z vel_x vel_y vel_z angvel_x angvel_y angvel_z Fx Fy Fz Mx My Mz Pr0 Pr1 Pr2 Pr3 Pr4
5.226982831954956055e+00 -1.071500000000003006e-02 -1.516999999999990578e-03 1.114999999999977121e-03 2.190471387627601629e-02 -9.800541669467310868e-02 -1.714057352119944921e+00 -3.418289551011298444e-02 -9.035730980597194220e-03 -6.546494897004426390e-03 -7.281734114485704547e-03 -5.075783232518091270e-02 2.754191915780934252e+00 -3.021600000000002062e-01 4.049000000000013699e-02 1.550100000000000477e+01 6.488329310000000294e-02 -3.417000000000003368e-02 1.793710000000000027e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999666020100708e-01 3.339798988044332027e-08
5.252006053924560547e+00 -1.167800000000002170e-02 -1.580999999999999073e-03 8.460000000000134079e-04 2.236973406118858421e-02 -9.293335921316982218e-02 -1.641108135641243582e+00 -9.480235067473620492e-03 2.020050088217027751e-02 -5.500136378808225326e-03 -1.621851883042671749e-01 6.947032511581015257e-02 2.239143690376325324e+00 -1.052820000000000089e+00 -9.552700000000000635e-01 1.553000000000000114e+01 8.156119309999999845e-02 -6.350000000000011191e-02 1.710799999999999821e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999891198e-01 1.074379019315046685e-14
5.276981592178344727e+00 -1.118900000000000450e-02 -5.070000000000074447e-04 8.400000000000074074e-04 2.596589278355843078e-02 -9.002011558108868883e-02 -1.601649373200196624e+00 6.362190352170927175e-03 4.775644141707569706e-02 1.620557919892343188e-03 -8.760032406021034390e-02 1.778281824813598699e-01 1.311283164082956088e+00 -2.380819999999999936e+00 -5.497100000000001430e-01 1.549100000000001387e+01 9.395019309999999568e-02 -4.454000000000002402e-02 1.981749999999999901e-01 1.499863635019589277e-233 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.814987764410564964e-17
5.301988840103149414e+00 -1.135999999999998122e-02 8.060000000000011600e-04 9.270000000000111484e-04 3.142627472541592581e-02 -8.882142030040585112e-02 -1.574738744159385195e+00 -2.541869097775236591e-02 4.225782378913447296e-02 1.299933055510157963e-03 1.068732467275383125e-01 2.541237029350347232e-01 1.387671676986282909e+00 -2.473230000000000040e+00 4.395999999999999908e-01 1.545000000000001705e+01 1.067371931000000024e-01 -6.014000000000008228e-02 2.268359999999999821e-01 1.505007037627383088e-280 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 1.837348992043232725e-16
5.326984167098999023e+00 -1.246000000000002661e-02 1.605999999999996319e-03 9.049999999999891465e-04 3.870741412070843879e-02 -9.524983007438025950e-02 -1.531114805040153071e+00 -4.999697593493489939e-02 2.586382024326365145e-02 3.461329103180525724e-04 2.540170338365304592e-01 1.718575167863668485e-01 1.533468331684881614e+00 -1.001460000000000239e+00 1.268029999999999990e+00 1.491200000000000614e+01 1.103231930999999943e-01 -1.238099999999999756e-01 2.254009999999999903e-01 4.339694999859369580e-307 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999183986e-01 8.163815101495238961e-14
5.353991985321044922e+00 -1.396000000000002794e-02 2.150999999999986256e-03 9.449999999999736389e-04 4.093020978038852675e-02 -1.019077044964875611e-01 -1.494065399781878911e+00 -1.586401588978537253e-02 2.213872161602501928e-02 4.963044077246529058e-04 8.461463470346068660e-02 5.952827565464960391e-02 9.765695884952045880e-01 6.002299999999998192e-01 1.748259999999999925e+00 1.393500000000000227e+01 9.840869309999999981e-02 -1.742500000000000160e-01 2.041020000000000056e-01 2.466246319889094152e-114 0.000000000000000000e+00 0.000000000000000000e+00 9.999999831669260653e-01 1.683307381951200575e-08
5.383401155471801758e+00 -1.335500000000000576e-02 2.854999999999996430e-03 9.329999999999616378e-04 4.244225511181864974e-02 -9.978845681502157561e-02 -1.475631031118393555e+00 1.583733194840624900e-02 6.892006913285893960e-03 7.141976075951121552e-05 -4.801183101841891010e-02 -2.240759505595602431e-03 3.189766050186210178e-01 4.674699999999998301e-01 2.367239999999999789e+00 1.261500000000000909e+01 1.095501930999999984e-01 -1.184300000000000352e-01 1.778269999999999851e-01 9.499534860059114524e-32 0.000000000000000000e+00 0.000000000000000000e+00 9.998906475873570177e-01 1.093524126430639844e-04
5.409998893737792969e+00 -1.307300000000000129e-02 2.536999999999983713e-03 9.489999999999776392e-04 4.055114721138731310e-02 -9.927256470469947303e-02 -1.476237438075139297e+00 -1.958382534667664574e-03 -1.595226161733852635e-02 6.274429480002992202e-04 1.380932072520606527e-02 -9.606560647991574386e-02 7.019817992123470862e-04 -4.221100000000004293e-01 2.032359999999999722e+00 1.048100000000002296e+01 8.700419310000000184e-02 -3.164000000000011248e-02 1.430720000000000047e-01 1.662150008721783994e-44 0.000000000000000000e+00 0.000000000000000000e+00 9.986828483124964295e-01 1.317151687503549445e-03
5.435995578765869141e+00 -1.345800000000002550e-02 2.015999999999990022e-03 9.659999999999668852e-04 3.745591366994639043e-02 -1.009904919788384703e-01 -1.476088513407188385e+00 -4.019706416970358041e-03 -7.135459716247976973e-03 -2.115634956296816988e-04 2.531115810902244412e-02 -4.358982258264606363e-02 3.408713179000919663e-02 -2.668000000000025906e-02 9.772599999999997955e-01 9.331000000000017280e+00 2.724819309999999828e-02 -3.102000000000004754e-02 1.161860000000000115e-01 9.953071391626320118e-14 0.000000000000000000e+00 1.582121843787544252e-289 9.869515718508928837e-01 1.304842814900751026e-02
5.461992740631103516e+00 -1.328200000000001602e-02 2.166000000000001258e-03 9.379999999999943938e-04 3.840868535314001520e-02 -1.007947230867527466e-01 -1.474680803906634807e+00 8.863954377714151900e-03 1.022911871788180840e-02 4.999193358368245318e-04 -6.056849832289021990e-02 1.103704611936700275e-01 -2.622822106870326738e-03 1.469199999999997175e-01 1.087120000000000086e+00 8.304000000000002046e+00 1.900799309999999867e-02 -6.720000000000059259e-03 1.068587000000000009e-01 3.710144260188369973e-43 0.000000000000000000e+00 6.158824304387754167e-260 2.783710882232421358e-01 7.216289117767578087e-01
5.488003969192504883e+00 -1.299699999999998079e-02 2.547999999999994714e-03 9.919999999999928875e-04 4.289417703423881179e-02 -9.731122596780483747e-02 -1.475678180222093960e+00 9.982866171217335410e-03 3.441218060504896287e-02 2.018798539262279829e-03 -1.039758526171143810e-01 2.519974907909207640e-01 4.675899779599310135e-02 5.385999999999979693e-02 1.819239999999999968e+00 7.531000000000005912e+00 5.249599309999999908e-02 5.353999999999992099e-02 1.103024999999999978e-01 7.974124902992716784e-187 0.000000000000000000e+00 1.165994924185341844e-321 3.329079038676856729e-07 9.999996670920962005e-01
5.515985250473022461e+00 -1.274300000000000432e-02 4.023999999999999799e-03 1.046999999999964626e-03 5.147666315031784734e-02 -9.386957776923221530e-02 -1.470889150594170358e+00 1.100332551372995224e-02 7.611391285117738437e-02 5.237946690833910311e-03 -3.598500655588038333e-02 4.283977744611894289e-01 2.392257165746842773e-01 8.825199999999997491e-01 2.478264000000000244e+00 6.761000000000024102e+00 8.861759310000000278e-02 5.122000000000004327e-02 1.092354000000000103e-01 2.990358454896659429e-293 0.000000000000000000e+00 0.000000000000000000e+00 5.247032599502747075e-18 1.000000000000000000e+00
5.542987346649169922e+00 -1.239200000000001411e-02 6.732999999999988994e-03 1.280000000000003357e-03 6.622901579070328282e-02 -9.288712784072661321e-02 -1.460344903831164887e+00 3.076652347528562384e-03 1.239698605282342353e-01 1.278733631941662147e-02 2.404212143129203783e-01 7.085444279900702247e-01 3.432596015551562796e-01 1.016759999999999886e+00 2.732671999999999990e+00 6.573000000000007503e+00 1.075731931000000058e-01 3.195999999999998842e-02 1.041545000000000110e-01 6.821805616334254430e-310 0.000000000000000000e+00 0.000000000000000000e+00 8.732058586383712589e-44 1.000000000000000000e+00
5.567989826202392578e+00 -1.258300000000001084e-02 1.047100000000000808e-02 1.711999999999991307e-03 8.966168179261968518e-02 -1.021658204853590490e-01 -1.449506039339292007e+00 -6.038178512128699466e-02 9.442279150632548745e-02 1.146033881235406643e-02 4.422492434823027119e-01 6.813171131130498770e-01 2.446685797350934555e-01 9.798299999999997567e-01 3.259704000000000157e+00 6.475000000000022737e+00 1.446081931000000043e-01 -1.920000000000010587e-02 7.662650000000000017e-02 7.190711910303926047e-201 0.000000000000000000e+00 0.000000000000000000e+00 5.622080730750875550e-29 1.000000000000000000e+00
5.592985868453979492e+00 -1.541100000000000803e-02 1.145399999999999197e-02 1.852999999999993541e-03 1.029213640284325493e-01 -1.108770574763635608e-01 -1.444348622934660042e+00 -6.403761822975985452e-02 -2.673900548819166390e-02 -1.999925616169680002e-03 1.325741317852368872e-01 -2.706851288008053635e-01 6.251384016445449276e-02 1.712754999999999805e+00 2.215409999999999879e+00 6.319000000000016826e+00 7.508249309999999455e-02 -8.732000000000006423e-02 5.352049999999999863e-02 3.974343621447102899e-113 0.000000000000000000e+00 3.180040365116472990e-221 4.760398821777457330e-34 1.000000000000000000e+00
5.617991685867309570e+00 -1.578499999999999348e-02 9.134000000000003228e-03 1.612000000000002320e-03 7.698327211277256055e-02 -1.104508107352741991e-01 -1.447819645484583750e+00 7.018132649412735236e-03 -1.301453715527882693e-01 -1.343642490144025987e-02 -1.855566836926344776e-01 -9.758189601639892796e-01 1.093746749391620587e-01 2.244302999999999937e+00 1.788300000000000001e+00 6.147000000000019782e+00 2.980679309999999943e-02 -1.084300000000000264e-01 3.521546999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.189597706770486757e-146 1.813067398927365807e-36 1.000000000000000000e+00
5.642999172210693359e+00 -1.506000000000001782e-02 4.945000000000004947e-03 1.180999999999987615e-03 5.306348870955623909e-02 -1.078142047274006782e-01 -1.444366225893324751e+00 2.994432671457359502e-02 -9.365691184597478569e-02 -1.058934932931954523e-02 -1.840366194979729253e-01 -4.873346247080040383e-01 1.071680498628548167e-01 2.212774999999999714e+00 1.707139999999999880e+00 6.919000000000011141e+00 2.644019309999999859e-02 -1.063899999999999846e-01 3.505421999999999705e-02 6.347650121345830536e-188 0.000000000000000000e+00 9.026391478460389057e-169 9.258997373921186876e-09 9.999999907410026534e-01
5.668986320495605469e+00 -1.425799999999999290e-02 4.358000000000000762e-03 1.071999999999961872e-03 5.096955083050681151e-02 -1.041641283866385770e-01 -1.445118930197637042e+00 6.961672638619783270e-03 -4.827891675400452359e-02 -2.037562723498371163e-03 -7.334108932093835742e-02 -3.294981213251992891e-01 3.735093624788172334e-02 1.547942999999999625e+00 2.109550000000000036e+00 6.784999999999996589e+00 5.012179309999999915e-02 -6.171999999999999709e-02 1.712179999999999952e-02 1.394220575129626942e-106 0.000000000000000000e+00 1.357151914606927234e-194 6.147832081976908978e-06 9.999938521679179182e-01
5.696003675460815430e+00 -1.469100000000000961e-02 2.385999999999999233e-03 1.072999999999990628e-03 3.515229511567286025e-02 -1.061743138554378518e-01 -1.444265033343258287e+00 -3.903717428282097845e-03 -6.232486790670793697e-02 -3.846027022937438533e-03 -3.451944245197707817e-02 -3.469289073062457041e-01 6.150851043831933457e-02 1.687322999999999684e+00 9.714800000000001212e-01 6.896000000000015007e+00 -3.620640690000000161e-02 -4.360999999999992660e-02 1.050530000000000214e-02 3.419012452286213268e-134 0.000000000000000000e+00 2.017273649330643049e-114 2.180858028755462959e-05 9.999781914197124477e-01
5.720988035202026367e+00 -1.446100000000000163e-02 1.117000000000006876e-03 8.719999999999838991e-04 3.274193521623169900e-02 -1.046348655871418565e-01 -1.443836394962819902e+00 1.916305480300362421e-02 -2.116401634869865406e-02 -3.136122422580386350e-03 -1.337826143009455682e-01 -1.438583346651196339e-02 1.621048507592409357e-02 1.195439999999999836e+00 1.189100000000000712e-01 7.590000000000003411e+00 -7.644470690000000623e-02 6.340000000000012292e-03 3.251969999999999861e-02 5.723008895852882561e-86 0.000000000000000000e+00 1.028931512917325535e-150 5.065929693090443159e-04 9.994934070306910057e-01
5.747978687286376953e+00 -1.369500000000001272e-02 1.286000000000009358e-03 9.099999999999663913e-04 3.352022691129574739e-02 -9.937013075470790824e-02 -1.443591158276608777e+00 1.528893877494857251e-02 1.209653143326116717e-02 1.423121345089925884e-03 -8.839022757817220632e-02 9.215882582329117112e-02 2.028130941910039758e-02 8.890999999999982251e-02 2.971300000000001162e-01 8.316000000000002501e+00 -7.713320690000000091e-02 7.989000000000001656e-02 7.393790000000000084e-02 5.778674962293103379e-146 0.000000000000000000e+00 1.644912878372641067e-206 9.796100723817630085e-01 2.038992761823704009e-02
5.772986412048339844e+00 -1.366600000000001147e-02 1.745999999999997554e-03 9.460000000000023945e-04 3.693303255872848467e-02 -9.946463805307015349e-02 -1.442368372620340899e+00 -2.040001945497280783e-03 1.804001720430079697e-02 1.600001525881961605e-04 3.951015498286206129e-02 1.311225054864807171e-01 6.082387258627714594e-02 -3.439000000000014268e-02 1.074640000000000040e+00 8.648000000000024556e+00 -2.298300690000000188e-02 8.457000000000003403e-02 1.166078000000000114e-01 1.682953093803164569e-205 0.000000000000000000e+00 2.398907851791197257e-280 9.225210547697195937e-03 9.907747894523027954e-01
5.797978639602661133e+00 -1.379700000000000371e-02 2.187999999999995504e-03 9.179999999999743920e-04 4.030874040302734329e-02 -1.004858078023600498e-01 -1.439875727453782117e+00 -7.263220633850895301e-03 1.611761073645781930e-02 -2.059160488978330466e-03 1.767472434091538203e-02 1.143053856690669084e-01 2.087068726771860172e-01 2.363299999999997070e-01 1.347360000000000113e+00 8.586000000000012733e+00 1.164719309999999973e-02 4.574999999999995737e-02 1.529849999999999821e-01 5.086585570911672817e-186 0.000000000000000000e+00 0.000000000000000000e+00 1.890384295252778117e-03 9.981096157047472106e-01
5.826406240463256836e+00 -1.405400000000001093e-02 2.606999999999998208e-03 8.360000000000034071e-04 4.313840553863058230e-02 -9.958463280376594895e-02 -1.430596557859470819e+00 -1.224617061210554574e-02 1.932215517225860726e-02 -4.906015961700732836e-04 4.995490444623504334e-02 5.699768841972004813e-02 7.936168770198145372e-01 7.303399999999997672e-01 1.490240000000000009e+00 9.538000000000010914e+00 2.123419309999999977e-02 -1.141999999999998572e-02 1.941699999999999815e-01 5.928430101553620581e-148 0.000000000000000000e+00 0.000000000000000000e+00 5.934489197368206264e-05 9.999406551080262107e-01
5.850974798202514648e+00 -1.444600000000001438e-02 3.211999999999992639e-03 8.920000000000039009e-04 4.369030820220842770e-02 -1.027096788192496390e-01 -1.397473340837051214e+00 -1.490481612240853598e-02 1.895876475651443391e-02 3.610232863208305294e-03 1.302435317600871278e-01 -2.830184314795858649e-02 1.876346487764139148e+00 1.037879999999999692e+00 1.469980000000000064e+00 9.746000000000009322e+00 4.459099309999999677e-02 -3.293999999999996930e-02 2.053079999999999905e-01 6.402427176753108020e-290 0.000000000000000000e+00 0.000000000000000000e+00 3.222448961072778573e-15 9.999999999999967804e-01
5.875987529754638672e+00 -1.479300000000000059e-02 3.546999999999994602e-03 1.014999999999988134e-03 4.288392813806041204e-02 -1.062782901778689393e-01 -1.337548344385875776e+00 -1.180987476595456859e-02 5.255494185188096072e-03 2.857550070273316613e-03 6.833683539150300044e-03 8.329353861772447951e-03 2.856462633317116584e+00 7.394099999999996786e-01 1.036020000000000163e+00 9.561000000000007049e+00 4.326939309999999761e-02 -2.571999999999996511e-02 2.141579999999999873e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.142742980390557303e-08 9.999999085725701509e-01
5.901017665863037109e+00 -1.503700000000002257e-02 3.475000000000005862e-03 1.035000000000008136e-03 4.411489806230006749e-02 -1.026840790134233572e-01 -1.254350617322054440e+00 -9.563289267050641140e-03 5.488988514224807033e-03 2.338950432178404839e-03 -1.373629582308303898e-01 1.966565070691524697e-01 3.183878804421317987e+00 3.073399999999997245e-01 5.244200000000001083e-01 9.975999999999999091e+00 1.837279309999999971e-02 -5.630000000000023874e-03 2.151319999999999899e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.208918942536319973e-19 1.000000000000000000e+00
5.929002761840820312e+00 -1.529999999999998028e-02 3.838000000000008072e-03 1.139000000000001123e-03 5.039413891261058237e-02 -9.559997773630612983e-02 -1.167785774398255372e+00 6.796950902771133843e-04 1.319741300286699295e-02 2.378932815966752334e-03 -1.913240648984322889e-01 2.193058878456819183e-01 3.752448341678165544e+00 5.590499999999998249e-01 2.518699999999998163e-01 1.006000000000000227e+01 1.835679309999999759e-02 -1.564999999999994174e-02 1.872489999999999988e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.028847203959656601e-22 1.000000000000000000e+00
5.953982591629028320e+00 -1.500099999999998657e-02 4.173999999999983279e-03 1.160999999999967613e-03 5.099093385662500921e-02 -8.911330019330909735e-02 -1.054584791336777183e+00 1.406537893004415098e-02 9.203519641279372335e-04 2.560979378442714352e-03 -2.367808877734703665e-01 7.132108356432104168e-02 5.145670034231700107e+00 3.701699999999998880e-01 -2.037599999999999412e-01 9.802000000000020918e+00 1.919903100000000182e-03 8.610000000000006537e-03 1.343799999999999994e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.757668750934867060e-31 1.000000000000000000e+00
5.978983640670776367e+00 -1.459700000000002662e-02 3.883999999999998565e-03 1.266999999999962601e-03 4.781407234979173637e-02 -8.384633136328867309e-02 -9.100795044101351872e-01 1.741536620409785824e-02 -1.775527576261732784e-02 3.319116865534310450e-03 -3.972630313464582397e-01 2.670956919797054865e-02 6.020799657408589134e+00 1.264599999999997948e-01 -5.426799999999998292e-01 9.586000000000012733e+00 -3.434340689999999807e-02 2.014000000000004675e-02 1.157748000000000110e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.746497029692848442e-57 1.000000000000000000e+00
6.003995895385742188e+00 -1.413000000000003142e-02 3.285999999999983379e-03 1.326999999999967095e-03 3.968029632116687466e-02 -7.242566564282393315e-02 -7.531982057887490756e-01 3.830914906624547506e-02 1.143700135193939128e-02 8.918938869412175452e-03 -3.671952436832811029e-01 1.432095329247326798e-01 6.039936859132134295e+00 4.786999999999963507e-02 -1.010800000000000143e+00 9.580000000000012506e+00 -8.312020690000000711e-02 1.076999999999994628e-02 1.247170999999999974e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.262175366248117755e-52 1.000000000000000000e+00
6.031007766723632812e+00 -1.260400000000000409e-02 4.478999999999982995e-03 1.730999999999982553e-03 3.854948444887229542e-02 -6.497821410847715029e-02 -5.952499152141910166e-01 4.757366141269638027e-02 6.602095579682387694e-02 1.133981794184010794e-02 5.463630794247338607e-02 3.136724445386748772e-01 5.330189439274551688e+00 -4.102000000000005642e-02 -8.971000000000004526e-01 1.006000000000000227e+01 -9.331190690000000509e-02 -1.323000000000007503e-02 1.442049999999999998e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.121578455198551097e-53 1.000000000000000000e+00
6.059993267059326172e+00 -1.146600000000003172e-02 6.982999999999989216e-03 1.961999999999963773e-03 5.140645728559745109e-02 -5.913423902138826432e-02 -4.529248797509870528e-01 6.919430495768172373e-02 1.210409026822339279e-01 2.626274936426476348e-03 4.428732603414368141e-01 4.867330755321747637e-01 5.400246252433949401e+00 8.837999999999990308e-02 -5.812900000000000844e-01 9.792000000000001592e+00 -3.869680689999999840e-02 -4.413000000000000256e-02 1.236500000000000099e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.106941148089652127e-180 1.000000000000000000e+00
6.086980581283569336e+00 -8.730999999999988770e-03 1.125399999999998624e-02 1.877999999999990788e-03 7.208025446850285789e-02 -5.096271525790064399e-02 -2.899191295324676787e-01 1.181177154730479323e-01 1.408340345056630083e-01 7.607823826961411344e-03 5.694281865608255000e-01 8.037843965237605470e-01 5.452146694387181469e+00 6.609399999999998609e-01 -4.115299999999999514e-01 9.331000000000017280e+00 -1.968180690000000121e-02 -5.652000000000012570e-02 8.844720000000000359e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.663445167218761459e-278 1.000000000000000000e+00
6.115988254547119141e+00 -4.852000000000022961e-03 1.486899999999999333e-02 2.388000000000001233e-03 9.302119152958310266e-02 -2.456391359806531227e-02 -1.445341625672393882e-01 6.945419764171983923e-02 5.130833955350761616e-02 6.684341601882390176e-03 1.116014424211319439e-01 5.764155789004052899e-01 4.168762926306545324e+00 2.278823999999999739e+00 4.666700000000001403e-01 9.043000000000006366e+00 2.697493100000000060e-03 -1.074200000000000710e-01 6.038070000000000243e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.351803781271786328e-110 1.000000000000000000e+00
6.140987396240234375e+00 -4.979999999999984439e-03 1.402500000000000968e-02 2.238999999999990997e-03 8.670253128296458167e-02 -2.163045096967852743e-02 -6.326691995925104450e-02 -8.525959847426989313e-03 -1.593983797562533583e-02 -4.116653381710253315e-03 -2.166452452853684651e-01 -1.324307151601553795e-02 3.111977338622145428e+00 2.328473999999999933e+00 1.481699999999999129e-01 8.890000000000014779e+00 -1.700270690000000098e-02 -9.925000000000006040e-02 7.305870000000000419e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.539604220784364529e-18 1.000000000000000000e+00
6.167243480682373047e+00 -5.288999999999988155e-03 1.405200000000000893e-02 2.176999999999984503e-03 8.231419661550898326e-02 -2.456617876747735699e-02 1.488090683932874470e-02 7.759391860074145615e-03 1.569513353514960519e-02 -2.018225660575189827e-03 2.268407947155753543e-02 7.893679110902601659e-02 2.988905323658041180e+00 1.640815999999999830e+00 -6.070199999999998930e-01 7.987999999999999545e+00 -6.278640689999999414e-02 -3.803000000000000824e-02 9.285820000000000185e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.197782179736559815e-17 9.999999999999998890e-01
6.192022323608398438e+00 -4.583999999999976982e-03 1.482600000000000584e-02 2.135999999999971255e-03 8.706249827763956617e-02 -1.759601754513884231e-02 8.941020780864050721e-02 4.679881958350301518e-02 1.927837971674350309e-02 -1.085539629514216311e-03 2.379833251204192812e-02 2.399082336925939529e-01 3.219134890049306641e+00 1.671180999999999806e+00 -8.260499999999999510e-01 7.937000000000011823e+00 -8.098810689999999535e-02 -3.381999999999996120e-02 1.170059999999999989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.336527281072035669e-36 1.000000000000000000e+00
6.216988325119018555e+00 -2.960999999999991417e-03 1.501099999999999657e-02 2.122999999999986009e-03 8.244824548079154880e-02 -1.257213142959123786e-02 1.752514858444831347e-01 6.647025687660791660e-02 -1.639625328861376435e-02 4.233774323355109876e-04 -2.428905698423189929e-01 2.682691069826862451e-01 3.376519764899973630e+00 1.402260999999999758e+00 -1.013149999999999995e+00 8.051000000000016144e+00 -8.098780690000000060e-02 -3.815000000000012825e-02 1.261642000000000041e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.916546069901530479e-85 1.000000000000000000e+00
6.243985414505004883e+00 -1.130000000000019877e-03 1.397399999999998643e-02 2.157999999999993257e-03 7.191564556746721237e-02 -6.120274177507933899e-03 2.649544717034322261e-01 6.802858939944582406e-02 -5.059697081789049644e-02 -1.188519448742016279e-03 -3.065893617756604295e-01 4.087980129278451780e-01 3.513763008317993375e+00 1.197029999999999816e+00 -1.207050000000000178e+00 7.968000000000017735e+00 -7.609250689999999540e-02 -4.205999999999998629e-02 1.180972000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.584339263318397321e-232 1.000000000000000000e+00
6.269995450973510742e+00 6.450000000000066791e-04 1.232900000000000662e-02 2.060000000000006271e-03 6.061304945849643744e-02 3.956587267886391146e-03 3.616875986134839849e-01 8.806594349267238275e-02 -1.112169033103957289e-01 -3.672619040851535493e-03 -5.017650932611977810e-01 6.521088732474202843e-01 4.483644407325989789e+00 1.024079999999999879e+00 -1.349279999999999813e+00 7.167000000000001592e+00 -6.074710690000000024e-02 -4.515000000000002345e-02 1.162102000000000135e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.295991897583007812e+00 3.450000000000008615e-03 8.190000000000002833e-03 1.966999999999996529e-03 3.387919979674780535e-02 1.575114769103969081e-02 4.991618670059949636e-01 7.362349428059906942e-02 -1.285617182417809756e-01 -3.156693096984836740e-03 -5.699510011506531137e-01 6.840827576157691992e-01 3.840631982679693301e+00 9.093199999999996841e-01 -9.959599999999997344e-01 7.296999999999997044e+00 -4.695820690000000047e-02 -3.177999999999991942e-02 9.036289999999999600e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.320998191833496094e+00 4.400000000000015010e-03 5.771999999999999353e-03 1.898999999999984034e-03 2.039307953778957128e-02 2.177526057279788319e-02 5.584233946060592757e-01 4.305268572496914053e-02 -1.143954559222213202e-01 -2.352605777323096858e-04 -4.132618068329091399e-01 4.944587177319878513e-01 2.000000736523209977e+00 2.013099999999998779e-01 -5.990999999999990777e-02 7.621000000000009322e+00 -1.104840690000000007e-02 6.550000000000055778e-03 6.958220000000001071e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.346999168395996094e+00 5.645999999999984365e-03 2.354999999999995985e-03 1.954999999999984528e-03 2.746460779955217646e-03 2.604357603014673117e-02 6.019362625272144385e-01 2.871480972489094674e-02 -8.008372138438019094e-02 3.726648803092141773e-04 -2.873516085788673236e-01 3.192549930986359752e-01 9.141834006997684448e-01 4.662999999999994927e-02 1.861609999999999987e+00 7.275000000000005684e+00 8.178099310000000455e-02 2.629999999999910187e-03 8.491930000000000311e-02 1.578976853490481507e-141 0.000000000000000000e+00 0.000000000000000000e+00 1.080744823177356006e-235 1.000000000000000000e+00
6.371982336044311523e+00 5.863999999999980339e-03 1.688999999999996060e-03 1.917999999999975280e-03 -4.429946929818129320e-04 2.721728313510407560e-02 6.054765008346079114e-01 -1.079748746209996304e-03 -3.819111306039102514e-03 -1.379678953490304357e-03 -1.628435149182901834e-03 1.224192963184477824e-02 8.650928808399722947e-02 1.081999999999982975e-02 2.800847000000000087e+00 6.956000000000017280e+00 1.217191930999999977e-01 2.210000000000045262e-03 1.030664000000000025e-01 4.780643278799099035e-100 0.000000000000000000e+00 0.000000000000000000e+00 2.611987039891542131e-07 9.999997388012961119e-01
6.397010803222656250e+00 5.591999999999985871e-03 2.163999999999999257e-03 1.885999999999998789e-03 2.340373259403616402e-03 2.650719273271917586e-02 6.062722427901281463e-01 -4.700161367234144578e-03 3.192109592385575234e-02 -5.660194327349965179e-03 2.370663446615925707e-01 -1.341641835099285085e-01 5.500354199667063515e-01 1.669599999999997753e-01 2.299030000000000129e+00 7.212000000000017508e+00 7.916769310000000559e-02 -1.724999999999998757e-02 1.368479999999999974e-01 4.971993453220439232e-95 0.000000000000000000e+00 0.000000000000000000e+00 4.524053508411523532e-77 1.000000000000000000e+00
6.421980619430541992e+00 5.628999999999995119e-03 3.284999999999982379e-03 1.634999999999997566e-03 1.322621309313243461e-02 2.852713277215279675e-02 6.326284316967765164e-01 -1.494551520015355295e-02 3.843132480039622434e-02 -2.615946032459883375e-03 2.129444705292534989e-01 -1.636640853629141579e-01 1.565331054275528100e+00 1.156999999999996920e-01 1.284660000000000135e+00 7.957999999999998408e+00 1.618449309999999905e-02 -1.489999999999991331e-02 1.515759999999999885e-01 2.420462907284694730e-192 0.000000000000000000e+00 0.000000000000000000e+00 9.287948624017717187e-93 1.000000000000000000e+00
